txn_id,txn_date,txn_time,txn_datetime,txn_type,sender_id,receiver_id,merchant_id,merchant_category,amount,payment_mode,bank_name,status,is_fraud_flag,device_type
TXN000191,2024-08-17,09:44:44,2024-08-17 09:44:44,Bill Payment,U0155,,M078,Travel,615.23,Wallet,Yes Bank,Failed,0,Android
TXN000192,2023-04-16,22:20:04,2023-04-16 22:20:04,Bill Payment,U0243,,M021,Insurance,2760.65,UPI Lite,HDFC,Success,0,Android
TXN000193,2023-01-09,15:51:17,2023-01-09 15:51:17,P2M,U0153,,M048,Recharge & Bills,960.65,UPI,HDFC,Success,0,Android
TXN000194,2023-03-08,02:52:46,2023-03-08 02:52:46,P2M,U0202,,M069,Shopping,4470.7,UPI Lite,Yes Bank,Success,0,Android
TXN000195,2023-06-21,11:47:09,2023-06-21 11:47:09,P2M,U0263,,M019,Shopping,1455.44,UPI,Yes Bank,Success,0,Android
TXN000196,2024-03-02,22:29:27,2024-03-02 22:29:27,Bill Payment,U0028,,M071,Recharge & Bills,2414.07,UPI Lite,PNB,Success,0,Android
TXN000197,2023-10-05,09:32:29,2023-10-05 09:32:29,P2P,U0298,U0250,,,9517.82,UPI Lite,Kotak,Success,0,Android
TXN000198,2023-12-17,00:38:59,2023-12-17 00:38:59,P2M,U0036,,M025,Entertainment,544.9,UPI Lite,IDFC First,Success,0,Android
TXN000199,2023-05-11,23:40:06,2023-05-11 23:40:06,P2M,U0187,,M041,Fuel,2888.38,UPI,Kotak,Success,0,iOS
TXN000200,2024-07-23,07:36:11,2024-07-23 07:36:11,P2M,U0142,,M047,Insurance,7148.14,Wallet,Bank of Baroda,Success,0,Android
TXN000201,2024-04-16,04:21:33,2024-04-16 04:21:33,P2M,U0283,,M014,Food & Beverages,206.55,UPI,IDFC First,Success,0,iOS
TXN000202,2024-10-21,21:27:16,2024-10-21 21:27:16,P2P,U0040,U0039,,,8926.45,UPI,PNB,Success,0,iOS
TXN000203,2024-02-27,03:00:08,2024-02-27 03:00:08,P2M,U0109,,M005,Food & Beverages,477.15,UPI Lite,Kotak,Success,0,iOS
TXN000204,2023-08-15,00:37:03,2023-08-15 00:37:03,P2M,U0115,,M076,Grocery,2253.04,UPI,Bank of Baroda,Success,0,Android
TXN000205,2024-08-11,03:20:39,2024-08-11 03:20:39,P2M,U0123,,M079,Insurance,34366.0,UPI,Yes Bank,Success,0,Android
TXN000206,2023-02-01,09:28:48,2023-02-01 09:28:48,P2M,U0075,,M062,Shopping,7525.57,UPI,Canara,Success,0,Android
TXN000207,2023-10-08,14:12:48,2023-10-08 14:12:48,P2P,U0106,U0266,,,9081.87,Wallet,ICICI,Success,0,iOS
TXN000208,2024-02-09,23:05:43,2024-02-09 23:05:43,P2P,U0166,U0053,,,7052.18,Wallet,Bank of Baroda,Success,0,iOS
TXN000209,2024-05-22,17:23:27,2024-05-22 17:23:27,P2M,U0279,,M073,Fuel,769.39,UPI Lite,Canara,Success,0,iOS
TXN000210,2024-12-05,16:13:28,2024-12-05 16:13:28,Recharge,U0265,,M033,Grocery,399.0,Wallet,Kotak,Success,0,Android
TXN000211,2024-01-25,18:55:09,2024-01-25 18:55:09,Recharge,U0250,,M062,Shopping,19.0,Wallet,Axis,Failed,0,Android
TXN000212,2023-05-03,05:21:13,2023-05-03 05:21:13,P2P,U0144,U0109,,,1544.89,UPI Lite,Axis,Success,0,iOS
TXN000213,2024-01-10,00:07:15,2024-01-10 00:07:15,Bill Payment,U0213,,M043,Recharge & Bills,3657.23,Wallet,PNB,Success,0,Android
TXN000214,2023-04-10,07:57:04,2023-04-10 07:57:04,P2P,U0211,U0012,,,2474.52,UPI,Canara,Success,0,Android
TXN000215,2023-07-20,14:18:31,2023-07-20 14:18:31,P2M,U0294,,M019,Shopping,636.11,UPI Lite,Axis,Failed,0,Web
TXN000216,2024-07-19,10:25:29,2024-07-19 10:25:29,P2M,U0289,,M003,Healthcare,4404.69,UPI,Axis,Success,0,Android
TXN000217,2024-10-06,23:05:56,2024-10-06 23:05:56,P2M,U0242,,M062,Shopping,1530.42,UPI,Yes Bank,Success,0,iOS
TXN000218,2023-07-25,11:01:23,2023-07-25 11:01:23,Recharge,U0094,,M080,Travel,999.0,UPI Lite,Canara,Success,0,Android
TXN000219,2023-04-13,16:37:57,2023-04-13 16:37:57,P2M,U0036,,M030,Grocery,1258.99,UPI Lite,IDFC First,Success,0,iOS
TXN000220,2024-12-01,07:11:43,2024-12-01 07:11:43,Recharge,U0050,,M023,Healthcare,599.0,UPI,Kotak,Success,0,iOS
TXN000221,2023-04-12,05:30:20,2023-04-12 05:30:20,P2M,U0061,,M012,Grocery,1550.27,UPI Lite,Canara,Success,1,Android
TXN000222,2023-11-30,04:19:27,2023-11-30 04:19:27,P2M,U0190,,M006,Travel,10525.11,Wallet,PNB,Success,0,Android
TXN000223,2023-04-14,23:45:43,2023-04-14 23:45:43,Recharge,U0295,,M013,Recharge & Bills,399.0,UPI,Canara,Success,0,Web
TXN000224,2023-01-05,05:57:28,2023-01-05 05:57:28,P2P,U0279,U0210,,,2615.16,UPI,Canara,Success,0,Android
TXN000225,2024-06-18,04:54:04,2024-06-18 04:54:04,P2P,U0004,U0193,,,6562.73,Wallet,Kotak,Success,0,Android
TXN000226,2024-02-21,09:43:10,2024-02-21 09:43:10,P2P,U0300,U0130,,,2649.96,Wallet,ICICI,Success,0,Android
TXN000227,2023-11-17,23:07:52,2023-11-17 23:07:52,Wallet Load,U0204,,,,200.0,UPI Lite,Bank of Baroda,Success,0,Android
TXN000228,2023-08-27,04:25:40,2023-08-27 04:25:40,P2M,U0285,,M062,Shopping,2179.47,UPI Lite,Axis,Success,0,Android
TXN000229,2024-06-27,04:06:36,2024-06-27 04:06:36,P2P,U0061,U0118,,,4493.62,UPI,Canara,Failed,0,Android
TXN000230,2024-06-15,17:12:22,2024-06-15 17:12:22,P2M,U0174,,M071,Recharge & Bills,651.62,UPI Lite,Bank of Baroda,Success,0,Android
TXN000231,2023-12-05,04:01:25,2023-12-05 04:01:25,P2P,U0075,U0242,,,9262.32,Wallet,Canara,Success,0,Android
TXN000232,2024-02-09,16:14:50,2024-02-09 16:14:50,P2P,U0197,U0206,,,6158.96,UPI Lite,Bank of Baroda,Success,0,Android
TXN000233,2023-06-06,16:05:43,2023-06-06 16:05:43,Bill Payment,U0090,,M064,Insurance,2307.07,UPI Lite,Yes Bank,Success,0,Android
TXN000234,2024-04-22,19:58:21,2024-04-22 19:58:21,P2P,U0262,U0265,,,6999.57,UPI,Kotak,Success,0,Android
TXN000235,2024-08-28,14:09:21,2024-08-28 14:09:21,Bill Payment,U0081,,M012,Grocery,4984.72,UPI Lite,Canara,Success,0,Android
TXN000236,2023-02-23,07:07:00,2023-02-23 07:07:00,P2M,U0266,,M002,Grocery,2263.39,UPI Lite,HDFC,Success,1,Web
TXN000237,2023-06-01,02:12:44,2023-06-01 02:12:44,P2M,U0142,,M029,Healthcare,3071.18,UPI,Bank of Baroda,Success,0,Android
TXN000238,2023-08-17,13:15:05,2023-08-17 13:15:05,P2M,U0055,,M072,Education,1911.53,UPI Lite,HDFC,Success,0,Web
TXN000239,2023-10-20,21:17:09,2023-10-20 21:17:09,Recharge,U0295,,M033,Grocery,599.0,UPI,Canara,Success,0,iOS
TXN000240,2023-12-24,20:27:05,2023-12-24 20:27:05,Wallet Load,U0235,,,,5000.0,UPI,ICICI,Failed,0,Android
TXN000241,2023-06-28,14:12:30,2023-06-28 14:12:30,P2M,U0196,,M029,Healthcare,3416.87,Wallet,HDFC,Success,0,Android
TXN000242,2023-11-06,20:36:21,2023-11-06 20:36:21,P2P,U0135,U0128,,,2908.53,Wallet,Bank of Baroda,Success,0,Android
TXN000243,2023-10-02,14:25:28,2023-10-02 14:25:28,Wallet Load,U0244,,,,500.0,UPI Lite,Yes Bank,Success,0,Android
TXN000244,2024-07-26,12:46:05,2024-07-26 12:46:05,Wallet Load,U0098,,,,1000.0,UPI Lite,HDFC,Success,0,Android
TXN000245,2024-10-11,14:24:32,2024-10-11 14:24:32,P2M,U0118,,M026,Grocery,2537.83,UPI,PNB,Success,0,Android
TXN000246,2024-02-25,13:48:21,2024-02-25 13:48:21,P2P,U0253,U0004,,,7654.23,Wallet,Axis,Failed,0,Android
TXN000247,2024-08-16,14:52:56,2024-08-16 14:52:56,P2M,U0295,,M036,Food & Beverages,433.38,UPI,Canara,Failed,1,iOS
TXN000248,2024-02-25,00:38:42,2024-02-25 00:38:42,P2P,U0270,U0217,,,4809.28,Wallet,PNB,Success,0,Android
TXN000249,2024-06-26,08:13:19,2024-06-26 08:13:19,Bill Payment,U0090,,M059,Grocery,4887.23,Wallet,Yes Bank,Success,0,iOS
TXN000250,2023-09-10,18:34:13,2023-09-10 18:34:13,P2P,U0108,U0195,,,5831.03,Wallet,Bank of Baroda,Success,0,Android
TXN000251,2023-09-24,11:46:53,2023-09-24 11:46:53,P2M,U0138,,M061,Entertainment,1441.94,UPI,HDFC,Success,0,Android
TXN000252,2023-05-20,17:22:41,2023-05-20 17:22:41,Bill Payment,U0187,,M052,Education,1542.22,UPI Lite,Kotak,Success,0,iOS
TXN000253,2023-12-02,17:08:29,2023-12-02 17:08:29,Recharge,U0139,,M031,Grocery,999.0,UPI,PNB,Success,0,Android
TXN000254,2024-09-17,18:44:48,2024-09-17 18:44:48,Wallet Load,U0077,,,,1000.0,Wallet,IDFC First,Success,0,Android
TXN000255,2024-07-13,16:13:05,2024-07-13 16:13:05,Wallet Load,U0265,,,,2000.0,Wallet,Kotak,Success,0,Android
TXN000256,2024-06-20,08:39:28,2024-06-20 08:39:28,P2M,U0291,,M007,Education,8268.84,UPI,Canara,Success,0,iOS
TXN000257,2023-07-21,18:26:50,2023-07-21 18:26:50,P2M,U0050,,M058,Entertainment,1142.43,Wallet,Kotak,Success,0,Android
TXN000258,2024-03-23,07:27:02,2024-03-23 07:27:02,P2M,U0180,,M078,Travel,3144.58,Wallet,Kotak,Success,0,Android
TXN000259,2023-10-23,23:40:41,2023-10-23 23:40:41,Bill Payment,U0250,,M058,Entertainment,4470.24,Wallet,Axis,Success,0,Android
TXN000260,2024-04-20,14:17:17,2024-04-20 14:17:17,P2P,U0086,U0173,,,4247.07,UPI,Yes Bank,Success,0,Android
TXN000261,2024-07-05,19:26:24,2024-07-05 19:26:24,P2M,U0161,,M041,Fuel,2063.14,Wallet,Bank of Baroda,Success,0,iOS
TXN000262,2023-12-16,17:59:20,2023-12-16 17:59:20,Bill Payment,U0186,,M076,Grocery,2700.49,UPI,HDFC,Success,0,iOS
TXN000263,2024-06-28,05:56:14,2024-06-28 05:56:14,P2P,U0121,U0129,,,9407.35,UPI,HDFC,Success,0,Android
TXN000264,2023-01-21,11:28:39,2023-01-21 11:28:39,P2P,U0033,U0243,,,5506.92,UPI Lite,Kotak,Success,0,iOS
TXN000265,2024-12-24,14:05:18,2024-12-24 14:05:18,P2P,U0135,U0080,,,888.9,Wallet,Bank of Baroda,Failed,0,Android
TXN000266,2024-10-13,07:06:15,2024-10-13 07:06:15,Bill Payment,U0227,,M017,Grocery,830.13,UPI,ICICI,Success,0,iOS
TXN000267,2024-11-07,10:43:13,2024-11-07 10:43:13,Recharge,U0167,,M061,Entertainment,599.0,Wallet,Bank of Baroda,Success,0,Android
TXN000268,2023-12-21,14:35:10,2023-12-21 14:35:10,P2P,U0277,U0091,,,5928.77,UPI Lite,Bank of Baroda,Success,0,iOS
TXN000269,2024-01-10,02:38:17,2024-01-10 02:38:17,P2M,U0274,,M040,Fuel,2754.09,Wallet,HDFC,Success,0,Android
TXN000270,2024-02-11,11:19:18,2024-02-11 11:19:18,P2M,U0080,,M039,Recharge & Bills,108.5,Wallet,PNB,Success,0,Android
TXN000271,2024-08-17,20:50:12,2024-08-17 20:50:12,P2M,U0252,,M062,Shopping,2536.96,UPI,PNB,Success,0,iOS
TXN000272,2023-12-06,12:15:11,2023-12-06 12:15:11,P2M,U0097,,M053,Travel,13256.0,UPI Lite,IDFC First,Success,0,Android
TXN000273,2023-11-24,23:06:45,2023-11-24 23:06:45,Recharge,U0113,,M034,Shopping,49.0,UPI Lite,Axis,Success,0,iOS
TXN000274,2024-09-20,05:17:09,2024-09-20 05:17:09,Recharge,U0140,,M037,Insurance,999.0,UPI,HDFC,Success,0,iOS
TXN000275,2024-04-24,19:18:39,2024-04-24 19:18:39,P2P,U0149,U0057,,,6387.08,UPI Lite,PNB,Success,0,Android
TXN000276,2024-02-20,12:34:39,2024-02-20 12:34:39,P2P,U0010,U0078,,,543.84,UPI,Kotak,Success,0,Android
TXN000277,2023-04-28,00:56:51,2023-04-28 00:56:51,P2P,U0225,U0005,,,2366.46,UPI,Yes Bank,Success,0,Android
TXN000278,2024-09-06,17:13:33,2024-09-06 17:13:33,P2M,U0256,,M048,Recharge & Bills,516.32,UPI,PNB,Success,0,Android
TXN000279,2023-05-30,06:43:26,2023-05-30 06:43:26,Bill Payment,U0037,,M070,Entertainment,2456.7,Wallet,Kotak,Failed,0,iOS
TXN000280,2024-08-22,00:40:55,2024-08-22 00:40:55,Recharge,U0063,,M032,Fuel,399.0,UPI,ICICI,Pending,0,iOS
TXN000281,2023-06-11,21:44:10,2023-06-11 21:44:10,P2P,U0236,U0049,,,5235.33,UPI Lite,Canara,Success,0,Web
TXN000282,2024-07-19,15:19:23,2024-07-19 15:19:23,Wallet Load,U0082,,,,5000.0,UPI Lite,ICICI,Success,0,Android
TXN000283,2023-02-10,10:58:53,2023-02-10 10:58:53,P2M,U0153,,M026,Grocery,1209.19,UPI,HDFC,Success,0,Android
TXN000284,2024-03-30,03:32:22,2024-03-30 03:32:22,P2M,U0008,,M022,Shopping,6396.25,UPI,Kotak,Success,0,Web
TXN000285,2024-08-21,16:41:51,2024-08-21 16:41:51,P2M,U0244,,M077,Entertainment,316.99,UPI,Yes Bank,Success,0,iOS
TXN000286,2023-04-30,13:14:51,2023-04-30 13:14:51,P2M,U0031,,M008,Shopping,2973.04,UPI,Axis,Success,0,Android
TXN000287,2023-12-07,18:18:46,2023-12-07 18:18:46,P2M,U0286,,M045,Healthcare,4047.07,Wallet,ICICI,Success,0,Android
TXN000288,2024-03-10,04:58:38,2024-03-10 04:58:38,P2P,U0021,U0249,,,7080.93,UPI Lite,Yes Bank,Success,0,Android
TXN000289,2023-12-30,19:30:37,2023-12-30 19:30:37,P2M,U0279,,M045,Healthcare,1686.04,UPI Lite,Canara,Success,0,Android
TXN000290,2024-02-25,16:16:00,2024-02-25 16:16:00,P2M,U0231,,M038,Healthcare,4115.15,UPI Lite,SBI,Success,0,Android
TXN000291,2024-08-25,17:59:50,2024-08-25 17:59:50,Bill Payment,U0010,,M080,Travel,4312.78,Wallet,Kotak,Success,0,iOS
TXN000292,2024-06-14,16:13:18,2024-06-14 16:13:18,Bill Payment,U0276,,M050,Recharge & Bills,1111.37,UPI Lite,SBI,Success,0,Android
TXN000293,2024-02-11,09:09:53,2024-02-11 09:09:53,P2M,U0210,,M042,Shopping,1061.62,UPI,PNB,Success,0,Android
TXN000294,2023-01-25,17:06:52,2023-01-25 17:06:52,P2P,U0055,U0249,,,1956.59,Wallet,HDFC,Success,0,iOS
TXN000295,2024-04-15,15:47:39,2024-04-15 15:47:39,P2M,U0132,,M007,Education,7643.9,UPI,IDFC First,Success,0,iOS
TXN000296,2024-09-14,04:05:38,2024-09-14 04:05:38,Wallet Load,U0041,,,,1000.0,Wallet,Yes Bank,Success,0,Android
TXN000297,2024-09-08,21:53:06,2024-09-08 21:53:06,Wallet Load,U0213,,,,500.0,UPI Lite,PNB,Success,0,Android
TXN000298,2023-06-17,16:40:07,2023-06-17 16:40:07,P2P,U0037,U0156,,,825.46,UPI,Kotak,Pending,0,Android
TXN000299,2024-05-25,05:03:56,2024-05-25 05:03:56,P2P,U0198,U0098,,,1971.54,UPI Lite,HDFC,Success,0,Web
TXN000300,2024-08-18,04:33:29,2024-08-18 04:33:29,P2M,U0286,,M054,Grocery,2289.1,Wallet,ICICI,Success,0,iOS
TXN000301,2024-03-03,04:05:57,2024-03-03 04:05:57,P2M,U0054,,M022,Shopping,6381.2,UPI,SBI,Success,0,Android
TXN000302,2023-09-10,03:59:28,2023-09-10 03:59:28,P2M,U0181,,M041,Fuel,1785.22,UPI Lite,IDFC First,Success,0,Android
TXN000303,2023-10-19,07:40:56,2023-10-19 07:40:56,Bill Payment,U0124,,M073,Fuel,2819.01,UPI Lite,IDFC First,Success,0,Android
TXN000304,2023-01-01,03:38:48,2023-01-01 03:38:48,Wallet Load,U0230,,,,1000.0,Wallet,Yes Bank,Success,0,Android
TXN000305,2023-06-22,08:16:04,2023-06-22 08:16:04,P2M,U0155,,M001,Travel,4644.94,UPI Lite,Yes Bank,Success,0,iOS
TXN000306,2023-03-15,05:38:22,2023-03-15 05:38:22,Recharge,U0262,,M072,Education,99.0,Wallet,Kotak,Success,0,Android
TXN000307,2024-09-21,23:31:10,2024-09-21 23:31:10,P2M,U0299,,M032,Fuel,929.08,UPI Lite,Kotak,Success,0,Web
TXN000308,2024-10-03,08:15:40,2024-10-03 08:15:40,Bill Payment,U0167,,M062,Shopping,1029.93,UPI Lite,Bank of Baroda,Failed,0,Android
TXN000309,2023-03-02,22:55:28,2023-03-02 22:55:28,Recharge,U0154,,M005,Food & Beverages,399.0,Wallet,Bank of Baroda,Success,0,Android
TXN000310,2024-08-03,17:44:25,2024-08-03 17:44:25,Recharge,U0214,,M016,Grocery,149.0,UPI Lite,PNB,Success,0,Web
TXN000311,2023-02-01,23:41:34,2023-02-01 23:41:34,P2M,U0196,,M007,Education,6443.28,Wallet,HDFC,Success,0,Android
TXN000312,2024-08-07,17:57:30,2024-08-07 17:57:30,P2P,U0026,U0202,,,9711.85,UPI Lite,Axis,Success,0,Android
TXN000313,2023-03-06,02:45:08,2023-03-06 02:45:08,P2M,U0202,,M019,Shopping,1231.07,UPI Lite,Yes Bank,Success,0,Android
TXN000314,2023-04-12,06:22:09,2023-04-12 06:22:09,P2P,U0257,U0223,,,7749.56,Wallet,Yes Bank,Success,0,Android
TXN000315,2024-07-25,09:50:27,2024-07-25 09:50:27,P2M,U0293,,M026,Grocery,1771.27,Wallet,Axis,Success,0,iOS
TXN000316,2023-11-18,05:43:41,2023-11-18 05:43:41,P2M,U0295,,M012,Grocery,515.08,Wallet,Canara,Success,0,Android
TXN000317,2024-04-23,15:11:30,2024-04-23 15:11:30,Bill Payment,U0157,,M022,Shopping,4940.73,Wallet,HDFC,Success,0,Android
TXN000318,2023-05-02,03:53:13,2023-05-02 03:53:13,P2M,U0120,,M026,Grocery,2119.01,UPI,Bank of Baroda,Success,0,iOS
TXN000319,2024-06-22,21:16:49,2024-06-22 21:16:49,P2P,U0076,U0148,,,186.65,Wallet,Axis,Success,0,Android
TXN000320,2024-02-29,10:05:08,2024-02-29 10:05:08,P2P,U0108,U0276,,,2158.16,Wallet,Bank of Baroda,Success,0,Android
TXN000321,2024-12-04,17:48:54,2024-12-04 17:48:54,P2M,U0073,,M003,Healthcare,1945.37,UPI,Bank of Baroda,Success,0,Android
TXN000322,2023-01-07,11:21:37,2023-01-07 11:21:37,P2P,U0139,U0028,,,4676.36,UPI Lite,PNB,Success,0,Android
TXN000323,2023-08-16,04:30:45,2023-08-16 04:30:45,Recharge,U0185,,M014,Food & Beverages,19.0,UPI Lite,HDFC,Success,0,Android
TXN000324,2023-03-19,08:44:51,2023-03-19 08:44:51,Wallet Load,U0261,,,,5000.0,Wallet,ICICI,Failed,0,iOS
TXN000325,2023-12-22,17:28:57,2023-12-22 17:28:57,P2M,U0096,,M026,Grocery,1601.82,UPI,Yes Bank,Success,0,Android
TXN000326,2023-05-02,22:47:24,2023-05-02 22:47:24,P2M,U0171,,M063,Insurance,19973.29,Wallet,SBI,Success,0,Android
TXN000327,2024-05-01,01:36:54,2024-05-01 01:36:54,P2P,U0257,U0142,,,8128.33,UPI,Yes Bank,Success,0,Web
TXN000328,2023-09-23,11:21:20,2023-09-23 11:21:20,Wallet Load,U0116,,,,200.0,UPI Lite,Bank of Baroda,Failed,0,Android
TXN000329,2024-06-17,05:43:19,2024-06-17 05:43:19,Bill Payment,U0267,,M079,Insurance,4388.97,UPI,Kotak,Success,0,Android
TXN000330,2024-02-26,03:58:11,2024-02-26 03:58:11,P2M,U0160,,M078,Travel,5073.41,UPI Lite,Axis,Success,0,Android
TXN000331,2024-12-07,11:28:40,2024-12-07 11:28:40,Recharge,U0071,,M040,Fuel,999.0,UPI,Axis,Success,0,iOS
TXN000332,2024-02-18,23:07:23,2024-02-18 23:07:23,P2M,U0081,,M041,Fuel,483.1,Wallet,Canara,Failed,1,iOS
TXN000333,2023-11-18,14:16:04,2023-11-18 14:16:04,P2P,U0016,U0164,,,8807.31,Wallet,PNB,Pending,0,Android
TXN000334,2024-08-28,03:37:25,2024-08-28 03:37:25,Wallet Load,U0141,,,,200.0,UPI,SBI,Success,0,Android
TXN000335,2023-06-29,08:29:58,2023-06-29 08:29:58,Bill Payment,U0137,,M078,Travel,2921.81,UPI,HDFC,Success,0,iOS
TXN000336,2024-04-14,16:38:39,2024-04-14 16:38:39,P2M,U0245,,M018,Insurance,25365.07,UPI,ICICI,Success,0,iOS
TXN000337,2023-01-26,00:48:08,2023-01-26 00:48:08,P2M,U0071,,M021,Insurance,10066.36,Wallet,Axis,Pending,0,Web
TXN000338,2024-12-21,02:27:22,2024-12-21 02:27:22,P2P,U0104,U0105,,,708.06,Wallet,IDFC First,Failed,0,iOS
TXN000339,2023-11-29,02:12:56,2023-11-29 02:12:56,P2M,U0167,,M059,Grocery,2685.24,UPI Lite,Bank of Baroda,Success,0,iOS
TXN000340,2024-03-20,05:37:51,2024-03-20 05:37:51,Bill Payment,U0202,,M079,Insurance,4707.87,UPI Lite,Yes Bank,Success,0,Android
TXN000341,2023-12-21,21:14:28,2023-12-21 21:14:28,Bill Payment,U0020,,M067,Entertainment,724.72,UPI,HDFC,Success,0,iOS
TXN000342,2023-01-31,11:42:11,2023-01-31 11:42:11,P2P,U0276,U0203,,,9839.11,UPI Lite,SBI,Success,0,iOS
TXN000343,2023-12-08,09:52:41,2023-12-08 09:52:41,Wallet Load,U0098,,,,500.0,Wallet,HDFC,Success,0,iOS
TXN000344,2024-12-14,20:00:48,2024-12-14 20:00:48,P2M,U0086,,M055,Shopping,2496.47,UPI,Yes Bank,Success,0,Android
TXN000345,2024-08-27,20:36:02,2024-08-27 20:36:02,P2M,U0047,,M065,Food & Beverages,161.48,UPI Lite,HDFC,Failed,0,Android
TXN000346,2024-04-03,12:16:40,2024-04-03 12:16:40,P2M,U0231,,M004,Fuel,782.97,Wallet,SBI,Failed,0,Android
TXN000347,2024-07-02,13:01:12,2024-07-02 13:01:12,P2M,U0084,,M016,Grocery,455.34,UPI Lite,Axis,Success,0,iOS
TXN000348,2023-10-22,03:04:52,2023-10-22 03:04:52,Bill Payment,U0262,,M079,Insurance,4758.82,UPI,Kotak,Success,0,iOS
TXN000349,2024-11-05,19:57:05,2024-11-05 19:57:05,Recharge,U0290,,M020,Fuel,99.0,UPI Lite,Bank of Baroda,Success,0,Android
TXN000350,2023-04-02,07:21:53,2023-04-02 07:21:53,P2M,U0229,,M037,Insurance,31509.42,Wallet,HDFC,Success,1,Android
TXN000351,2024-04-17,05:38:30,2024-04-17 05:38:30,P2M,U0256,,M070,Entertainment,1230.44,UPI Lite,PNB,Success,0,iOS
TXN000352,2023-01-06,02:31:48,2023-01-06 02:31:48,P2M,U0227,,M011,Shopping,4889.49,UPI Lite,ICICI,Success,0,Android
TXN000353,2023-04-26,03:41:43,2023-04-26 03:41:43,Recharge,U0107,,M007,Education,99.0,Wallet,HDFC,Success,0,Android
TXN000354,2023-09-15,04:21:28,2023-09-15 04:21:28,Recharge,U0296,,M078,Travel,199.0,UPI,HDFC,Failed,0,Android
TXN000355,2023-08-09,21:14:15,2023-08-09 21:14:15,Wallet Load,U0083,,,,5000.0,UPI Lite,Bank of Baroda,Success,0,iOS
TXN000356,2024-08-05,00:36:47,2024-08-05 00:36:47,P2M,U0288,,M023,Healthcare,4834.84,UPI,Bank of Baroda,Failed,0,iOS
TXN000357,2024-10-17,00:25:51,2024-10-17 00:25:51,P2M,U0195,,M009,Healthcare,3816.37,UPI,Kotak,Success,0,Android
TXN000358,2024-02-12,12:06:51,2024-02-12 12:06:51,Recharge,U0169,,M068,Travel,399.0,UPI,Kotak,Success,0,Android
TXN000359,2024-06-18,21:26:46,2024-06-18 21:26:46,P2P,U0271,U0045,,,4862.45,UPI Lite,Yes Bank,Success,0,Android
TXN000360,2024-04-29,02:06:46,2024-04-29 02:06:46,P2M,U0163,,M034,Shopping,4298.05,UPI Lite,ICICI,Success,0,Android
TXN000361,2024-11-17,08:41:05,2024-11-17 08:41:05,Bill Payment,U0255,,M064,Insurance,4078.31,UPI Lite,Bank of Baroda,Success,0,Android
TXN000362,2024-09-10,20:10:16,2024-09-10 20:10:16,P2P,U0061,U0013,,,4675.61,UPI,Canara,Success,0,iOS
TXN000363,2023-09-17,06:20:19,2023-09-17 06:20:19,Wallet Load,U0212,,,,100.0,UPI Lite,Bank of Baroda,Success,0,Android
TXN000364,2023-08-28,01:17:46,2023-08-28 01:17:46,P2M,U0145,,M033,Grocery,2412.55,UPI,SBI,Success,0,Android
TXN000365,2023-01-23,14:47:14,2023-01-23 14:47:14,P2M,U0203,,M073,Fuel,1963.18,UPI,IDFC First,Success,0,Android
TXN000366,2024-05-16,11:49:47,2024-05-16 11:49:47,P2M,U0246,,M061,Entertainment,1216.16,Wallet,Bank of Baroda,Success,0,iOS
TXN000367,2023-11-18,12:38:39,2023-11-18 12:38:39,P2M,U0172,,M060,Insurance,39307.46,UPI Lite,IDFC First,Failed,1,Android
TXN000368,2023-06-11,18:17:37,2023-06-11 18:17:37,Bill Payment,U0162,,M072,Education,2772.25,Wallet,SBI,Success,0,iOS
TXN000369,2023-08-06,20:09:13,2023-08-06 20:09:13,Recharge,U0182,,M009,Healthcare,99.0,Wallet,PNB,Success,0,Web
TXN000370,2023-05-26,12:59:45,2023-05-26 12:59:45,P2M,U0085,,M074,Insurance,30481.61,Wallet,ICICI,Success,0,iOS
TXN000371,2024-01-22,01:45:58,2024-01-22 01:45:58,P2M,U0017,,M035,Travel,6325.27,Wallet,Yes Bank,Success,0,Android
TXN000372,2024-08-27,03:03:49,2024-08-27 03:03:49,P2M,U0058,,M048,Recharge & Bills,805.45,UPI Lite,Axis,Success,0,Android
TXN000373,2024-12-18,09:50:14,2024-12-18 09:50:14,P2M,U0257,,M020,Fuel,813.57,Wallet,Yes Bank,Success,0,iOS
TXN000374,2023-04-14,02:01:37,2023-04-14 02:01:37,P2P,U0051,U0265,,,6783.34,UPI,Kotak,Success,0,Android
TXN000375,2024-12-25,04:01:40,2024-12-25 04:01:40,Bill Payment,U0268,,M015,Travel,219.73,UPI Lite,Kotak,Success,0,iOS
TXN000376,2024-05-26,20:21:26,2024-05-26 20:21:26,P2M,U0024,,M014,Food & Beverages,454.82,Wallet,SBI,Success,0,Android
TXN000377,2024-02-18,10:20:24,2024-02-18 10:20:24,P2P,U0103,U0099,,,2901.35,Wallet,Canara,Success,0,iOS
TXN000378,2024-04-28,20:32:08,2024-04-28 20:32:08,P2M,U0081,,M036,Food & Beverages,162.41,UPI Lite,Canara,Success,0,Android
TXN000379,2023-05-14,00:47:49,2023-05-14 00:47:49,P2M,U0073,,M037,Insurance,28917.11,Wallet,Bank of Baroda,Success,0,Android
TXN000380,2023-02-09,04:34:05,2023-02-09 04:34:05,P2P,U0015,U0242,,,9037.76,Wallet,Bank of Baroda,Success,0,Android
TXN000381,2023-09-16,03:07:09,2023-09-16 03:07:09,Bill Payment,U0229,,M079,Insurance,1907.0,UPI Lite,HDFC,Success,0,iOS
